iter	Passed	Remaining
4776	82932	90675
4777	82949	90657
4778	82963	90637
4779	82978	90616
4780	82994	90597
4781	83010	90579
4782	83025	90559
4783	83042	90541
4784	83058	90522
4785	83073	90503
4786	83090	90484
4787	83108	90468
4788	83123	90447
4789	83136	90426
4790	83151	90406
4791	83165	90385
4792	83181	90365
4793	83195	90345
4794	83208	90323
4795	83222	90302
4796	83235	90280
4797	83249	90259
4798	83263	90238
4799	83280	90220
4800	83294	90199
4801	83308	90178
4802	83322	90157
4803	83336	90136
4804	83351	90116
4805	83367	90098
4806	83384	90079
4807	83402	90063
4808	83421	90048
4809	83437	90029
4810	83453	90010
4811	83468	89990
4812	83486	89973
4813	83502	89954
4814	83518	89936
4815	83534	89917
4816	83550	89899
4817	83566	89880
4818	83581	89859
4819	83595	89839
4820	83613	89822
4821	83628	89802
4822	83644	89783
4823	83660	89764
4824	83677	89747
4825	83696	89731
4826	83713	89713
4827	83734	89700
4828	83752	89684
4829	83769	89665
4830	83786	89648
4831	83805	89633
4832	83821	89614
4833	83839	89597
4834	83854	89577
4835	83869	89558
4836	83886	89539
4837	83902	89520
4838	83918	89502
4839	83934	89483
4840	83951	89466
4841	83970	89450
4842	83985	89430
4843	84002	89413
4844	84020	89396
4845	84037	89378
4846	84052	89358
4847	84067	89338
4848	84082	89319
4849	84096	89298
4850	84111	89278
4851	84128	89260
4852	84143	89240
4853	84158	89220
4854	84172	89200
4855	84187	89180
4856	84201	89159
4857	84215	89138
4858	84230	89118
4859	84246	89100
4860	84261	89080
4861	84275	89059
4862	84290	89039
4863	84305	89019
4864	84321	89001
4865	84338	88983
4866	84352	88963
4867	84371	88947
4868	84388	88929
4869	84404	88910
4870	84420	88892
4871	84437	88873
4872	84452	88853
4873	84467	88834
4874	84481	88814
4875	84496	88794
4876	84511	88774
4877	84526	88754
4878	84543	88736
4879	84560	88719
4880	84578	88702
4881	84593	88683
4882	84609	88663
4883	84625	88645
4884	84643	88629
4885	84660	88610
4886	84678	88594
4887	84694	88575
4888	84709	88555
4889	84726	88537
4890	84744	88521
4891	84763	88505
4892	84780	88488
4893	84797	88470
4894	84812	88451
4895	84832	88436
4896	84853	88422
4897	84870	88405
4898	84888	88388
4899	84905	88370
4900	84923	88354
4901	84940	88336
4902	84957	88319
4903	84975	88302
4904	84993	88285
4905	85013	88271
4906	85027	88250
4907	85042	88230
4908	85057	88210
4909	85072	88191
4910	85087	88171
4911	85102	88151
4912	85116	88131
4913	85132	88111
4914	85145	88090
4915	85165	88075
4916	85180	88055
4917	85195	88036
4918	85209	88015
4919	85224	87995
4920	85239	87976
4921	85254	87956
4922	85268	87935
4923	85283	87916
4924	85299	87897
4925	85315	87878
4926	85333	87861
4927	85351	87845
4928	85365	87825
4929	85384	87808
4930	85401	87791
4931	85418	87773
4932	85436	87756
4933	85453	87740
4934	85472	87723
4935	85489	87706
4936	85504	87686
4937	85519	87666
4938	85534	87647
4939	85549	87627
4940	85565	87609
4941	85584	87593
4942	85599	87574
4943	85633	87573
4944	85649	87554
4945	85669	87540
4946	85686	87522
4947	85703	87504
4948	85721	87487
4949	85741	87473
4950	85759	87457
4951	85781	87444
4952	85806	87434
4953	85827	87421
4954	85847	87406
4955	85865	87390
4956	85883	87373
4957	85902	87358
4958	85920	87341
4959	85953	87339
4960	85983	87335
4961	86003	87321
4962	86027	87309
4963	86048	87296
4964	86067	87280
4965	86084	87263
4966	86098	87242
4967	86112	87221
4968	86126	87201
4969	86140	87179
4970	86154	87159
4971	86169	87139
4972	86187	87122
4973	86202	87104
4974	86220	87087
4975	86239	87071
4976	86253	87050
4977	86272	87034
4978	86287	87014
4979	86303	86996
4980	86322	86981
4981	86337	86961
4982	86343	86932
4983	86359	86914
4984	86375	86895
4985	86392	86877
4986	86407	86858
4987	86424	86840
4988	86440	86822
4989	86456	86802
4990	86474	86785
4991	86490	86767
4992	86513	86756
4993	86532	86739
4994	86549	86723
4995	86568	86707
4996	86587	86691
4997	86603	86673
4998	86620	86654
4999	86635	86635
5000	86651	86616
5001	86667	86598
5002	86684	86580
5003	86699	86560
5004	86714	86541
5005	86730	86523
5006	86746	86503
5007	86761	86484
5008	86775	86464
5009	86790	86444
5010	86805	86424
5011	86819	86403
5012	86844	86393
5013	86862	86377
5014	86878	86358
5015	86895	86340
5016	86912	86323
5017	86930	86306
5018	86947	86289
5019	86963	86270
5020	86980	86252
5021	86995	86232
5022	87013	86216
5023	87029	86198
5024	87044	86178
5025	87061	86160
5026	87075	86140
5027	87091	86121
5028	87108	86103
5029	87124	86085
5030	87139	86065
5031	87154	86046
5032	87172	86029
5033	87187	86009
5034	87207	85994
5035	87222	85975
5036	87238	85957
5037	87252	85936
5038	87267	85916
5039	87284	85898
5040	87299	85878
5041	87313	85859
5042	87320	85831
5043	87336	85812
5044	87350	85792
5045	87369	85776
5046	87385	85758
5047	87401	85739
5048	87416	85720
5049	87431	85700
5050	87446	85680
5051	87461	85661
5052	87478	85643
5053	87494	85624
5054	87509	85604
5055	87525	85586
5056	87533	85560
5057	87551	85543
5058	87570	85528
5059	87580	85503
5060	87598	85487
5061	87613	85467
5062	87623	85443
5063	87641	85426
5064	87656	85406
5065	87672	85387
5066	87682	85363
5067	87696	85342
5068	87711	85323
5069	87725	85303
5070	87740	85283
5071	87754	85263
5072	87769	85243
5073	87784	85224
5074	87801	85206
5075	87819	85189
5076	87836	85171
5077	87854	85155
5078	87874	85140
5079	87885	85117
5080	87901	85098
5081	87918	85081
5082	87932	85061
5083	87949	85043
5084	87964	85023
5085	87979	85004
5086	87992	84983
5087	88000	84956
5088	88015	84937
5089	88030	84917
5090	88039	84891
5091	88053	84871
5092	88066	84850
5093	88082	84831
5094	88095	84810
5095	88109	84789
5096	88119	84765
5097	88134	84746
5098	88142	84719
5099	88157	84700
5100	88166	84675
5101	88180	84654
5102	88194	84634
5103	88209	84614
5104	88224	84595
5105	88239	84575
5106	88249	84552
5107	88264	84532
5108	88279	84513
5109	88294	84492
5110	88309	84473
5111	88327	84456
5112	88338	84433
5113	88353	84414
5114	88370	84396
5115	88387	84379
5116	88404	84361
5117	88423	84346
5118	88441	84329
5119	88459	84312
5120	88475	84294
5121	88490	84274
5122	88504	84255
5123	88519	84235
5124	88535	84216
5125	88550	84197
5126	88566	84178
5127	88581	84159
5128	88597	84140
5129	88611	84120
5130	88626	84101
5131	88641	84081
5132	88656	84062
5133	88671	84042
5134	88687	84023
5135	88702	84004
5136	88713	83981
5137	88729	83963
5138	88745	83944
5139	88760	83925
5140	88771	83902
5141	88787	83883
5142	88802	83864
5143	88819	83847
5144	88837	83829
5145	88853	83812
5146	88871	83794
5147	88886	83775
5148	88901	83756
5149	88915	83735
5150	88930	83717
5151	88944	83696
5152	88959	83676
5153	88976	83659
5154	88991	83639
5155	89009	83623
5156	89024	83604
5157	89038	83583
5158	89056	83566
5159	89070	83546
5160	89084	83526
5161	89099	83506
5162	89106	83480
5163	89121	83460
5164	89134	83439
5165	89148	83419
5166	89154	83391
5167	89167	83370
5168	89181	83350
5169	89197	83331
5170	89214	83313
5171	89231	83296
5172	89246	83277
5173	89261	83257
5174	89276	83238
5175	89294	83221
5176	89308	83201
5177	89328	83187
5178	89346	83170
5179	89364	83153
5180	89381	83136
5181	89397	83117
5182	89411	83098
5183	89427	83079
5184	89443	83060
5185	89460	83042
5186	89475	83023
5187	89491	83005
5188	89500	82980
5189	89514	82960
5190	89523	82935
5191	89539	82917
5192	89557	82900
5193	89573	82881
5194	89588	82862
5195	89604	82844
5196	89619	82825
5197	89636	82807
5198	89655	82792
5199	89671	82773
5200	89686	82754
5201	89702	82735
5202	89719	82718
5203	89736	82701
5204	89756	82685
5205	89775	82670
5206	89795	82655
5207	89811	82637
5208	89829	82621
5209	89849	82606
5210	89868	82590
5211	89885	82573
5212	89903	82556
5213	89915	82534
5214	89932	82517
5215	89949	82499
5216	89971	82486
5217	89990	82471
5218	90004	82450
5219	90026	82438
5220	90056	82432
5221	90082	82422
5222	90107	82413
5223	90128	82399
5224	90157	82392
5225	90165	82367
5226	90184	82351
5227	90200	82333
5228	90220	82317
5229	90229	82293
5230	90243	82273
5231	90256	82252
5232	90272	82233
5233	90284	82211
5234	90292	82186
5235	90302	82162
5236	90321	82146
5237	90336	82127
5238	90358	82113
5239	90378	82099
5240	90394	82081
5241	90410	82063
5242	90436	82053
5243	90455	82037
5244	90463	82012
5245	90482	81996
5246	90499	81979
5247	90512	81957
5248	90531	81942
5249	90560	81935
5250	90589	81929
5251	90609	81914
5252	90626	81897
5253	90653	81888
5254	90686	81885
5255	90720	81882
5256	90741	81869
5257	90753	81847
5258	90771	81830
5259	90791	81815
5260	90809	81799
5261	90826	81781
5262	90846	81766
5263	90857	81744
5264	90883	81734
5265	90894	81711
5266	90903	81687
5267	90911	81661
5268	90933	81648
5269	90947	81628
5270	90970	81616
5271	90981	81593
5272	90989	81568
5273	91005	81549
5274	91026	81535
5275	91053	81527
5276	91066	81506
5277	91086	81491
5278	91096	81467
5279	91124	81459
5280	91147	81447
5281	91166	81432
5282	91175	81407
5283	91190	81387
5284	91207	81370
5285	91224	81353
5286	91243	81337
5287	91269	81328
5288	91286	81310
5289	91302	81292
5290	91320	81275
5291	91332	81253
5292	91343	81230
5293	91359	81211
5294	91383	81200
5295	91404	81187
5296	91417	81166
5297	91434	81148
5298	91450	81130
5299	91470	81114
5300	91480	81091
5301	91498	81074
5302	91513	81055
5303	91535	81042
5304	91556	81028
5305	91569	81007
5306	91586	80990
5307	91605	80974
5308	91627	80961
5309	91657	80955
5310	91677	80940
5311	91696	80924
5312	91714	80908
5313	91732	80891
5314	91751	80875
5315	91770	80860
5316	91785	80840
5317	91810	80830
5318	91828	80814
5319	91843	80794
5320	91858	80775
5321	91866	80749
5322	91881	80730
5323	91899	80713
5324	91917	80697
5325	91938	80683
5326	91962	80672
5327	91978	80653
5328	91986	80628
5329	92006	80613
5330	92026	80598
5331	92047	80584
5332	92056	80560
5333	92068	80537
5334	92089	80524
5335	92104	80505
5336	92115	80482
5337	92129	80462
5338	92145	80444
5339	92156	80420
5340	92165	80397
5341	92177	80375
5342	92187	80351
5343	92196	80326
5344	92216	80312
5345	92243	80303
5346	92252	80278
5347	92268	80260
5348	92286	80243
5349	92305	80228
5350	92338	80224
5351	92349	80202
5352	92359	80178
5353	92372	80157
5354	92393	80143
5355	92403	80119
5356	92422	80104
5357	92434	80081
5358	92446	80060
5359	92456	80037
5360	92473	80019
5361	92488	80000
5362	92504	79981
5363	92519	79962
5364	92538	79946
5365	92548	79923
5366	92568	79908
5367	92586	79891
5368	92605	79876
5369	92617	79854
5370	92632	79834
5371	92647	79815
5372	92662	79796
5373	92683	79782
5374	92706	79770
5375	92725	79755
5376	92736	79732
5377	92752	79714
5378	92765	79692
5379	92784	79676
5380	92792	79651
5381	92818	79642
5382	92846	79634
5383	92863	79617
5384	92878	79597
5385	92886	79572
5386	92900	79552
5387	92909	79528
5388	92928	79512
5389	92944	79494
5390	92964	79478
5391	92980	79461
5392	93000	79446
5393	93018	79429
5394	93036	79413
5395	93052	79394
5396	93065	79373
5397	93079	79353
5398	93091	79331
5399	93099	79306
5400	93116	79289
5401	93133	79272
5402	93151	79255
5403	93160	79231
5404	93173	79210
5405	93193	79195
5406	93202	79171
5407	93211	79147
5408	93227	79128
5409	93242	79109
5410	93259	79092
5411	93274	79073
5412	93283	79048
5413	93300	79031
5414	93318	79014
5415	93342	79003
5416	93353	78980
5417	93372	78965
5418	93390	78948
5419	93399	78924
5420	93416	78906
5421	93425	78882
5422	93434	78858
5423	93459	78847
5424	93467	78823
5425	93491	78811
5426	93509	78794
5427	93517	78770
5428	93535	78752
5429	93544	78728
5430	93560	78710
5431	93582	78697
5432	93600	78680
5433	93614	78661
5434	93632	78644
5435	93647	78625
5436	93660	78604
5437	93688	78595
5438	93707	78580
5439	93717	78556
5440	93731	78537
5441	93750	78521
5442	93759	78497
5443	93779	78482
5444	93795	78464
5445	93812	78446
5446	93836	78435
5447	93863	78426
5448	93873	78403
5449	93884	78380
5450	93901	78363
5451	93920	78347
5452	93929	78323
5453	93949	78308
5454	93961	78286
5455	93979	78270
5456	93993	78250
5457	94012	78234
5458	94022	78211
5459	94041	78195
5460	94051	78172
5461	94068	78155
5462	94077	78130
5463	94097	78116
5464	94117	78101
5465	94128	78078
5466	94144	78060
5467	94154	78037
5468	94170	78018
5469	94187	78002
5470	94196	77977
5471	94214	77961
5472	94232	77944
5473	94244	77922
5474	94277	77918
5475	94289	77897
5476	94310	77883
5477	94326	77865
5478	94344	77848
5479	94358	77828
5480	94371	77808
5481	94390	77792
5482	94406	77774
5483	94426	77758
5484	94437	77736
5485	94462	77726
5486	94487	77714
5487	94503	77696
5488	94511	77671
5489	94527	77653
5490	94540	77632
5491	94558	77616
5492	94569	77594
5493	94582	77573
5494	94605	77560
5495	94623	77544
5496	94642	77528
5497	94658	77510
5498	94668	77487
5499	94676	77462
5500	94692	77444
5501	94708	77425
5502	94730	77412
5503	94745	77394
5504	94768	77381
5505	94788	77366
5506	94801	77345
5507	94818	77328
5508	94834	77310
5509	94843	77285
5510	94854	77264
5511	94866	77242
5512	94874	77217
5513	94886	77196
5514	94898	77175
5515	94918	77160
5516	94934	77141
5517	94954	77126
5518	94963	77103
5519	94976	77082
5520	94993	77064
5521	95009	77046
5522	95020	77024
5523	95029	77000
5524	95040	76978
5525	95058	76961
5526	95076	76945
5527	95084	76920
5528	95099	76901
5529	95107	76877
5530	95121	76857
5531	95129	76832
5532	95156	76823
5533	95172	76805
5534	95188	76786
5535	95203	76768
5536	95227	76756
5537	95259	76751
5538	95273	76731
5539	95288	76712
5540	95299	76690
5541	95315	76672
5542	95322	76646
5543	95332	76623
5544	95342	76600
5545	95362	76585
5546	95373	76563
5547	95390	76545
5548	95401	76524
5549	95425	76512
5550	95445	76497
5551	95463	76480
5552	95480	76463
5553	95503	76450
5554	95517	76431
5555	95529	76409
5556	95539	76387
5557	95553	76367
5558	95577	76355
5559	95593	76337
5560	95603	76314
5561	95621	76297
5562	95634	76277
5563	95650	76258
5564	95659	76235
5565	95676	76217
5566	95698	76204
5567	95706	76180
5568	95720	76160
5569	95745	76149
5570	95760	76130
5571	95778	76114
5572	95787	76090
5573	95796	76066
5574	95806	76043
5575	95824	76027
5576	95840	76008
5577	95847	75983
5578	95857	75960
5579	95876	75945
5580	95894	75929
5581	95912	75912
5582	95919	75886
5583	95927	75862
5584	95944	75845
5585	95962	75828
5586	95971	75804
5587	95989	75788
5588	96007	75772
5589	96019	75750
5590	96038	75734
5591	96054	75716
5592	96077	75704
5593	96093	75686
5594	96115	75672
5595	96122	75647
5596	96130	75622
5597	96147	75605
5598	96165	75588
5599	96172	75564
5600	96181	75540
5601	96201	75525
5602	96230	75517
5603	96249	75502
5604	96268	75485
5605	96293	75475
5606	96314	75460
5607	96333	75445
5608	96341	75420
5609	96357	75402
5610	96365	75378
5611	96385	75363
5612	96415	75355
5613	96437	75342
5614	96447	75319
5615	96456	75296
5616	96463	75271
5617	96470	75246
5618	96484	75226
5619	96502	75210
5620	96510	75185
5621	96532	75172
5622	96546	75152
5623	96565	75136
5624	96583	75120
5625	96611	75111
5626	96627	75093
5627	96634	75068
5628	96642	75044
5629	96657	75025
5630	96671	75006
5631	96693	74992
5632	96705	74971
5633	96714	74947
5634	96722	74923
5635	96747	74911
5636	96768	74898
5637	96788	74883
5638	96796	74858
5639	96804	74834
5640	96811	74809
5641	96819	74785
5642	96834	74766
5643	96855	74752
5644	96872	74734
5645	96888	74717
5646	96894	74691
5647	96917	74678
5648	96934	74661
5649	96941	74636
5650	96950	74612
5651	96966	74594
5652	96985	74579
5653	97009	74567
5654	97017	74543
5655	97030	74522
5656	97042	74501
5657	97058	74483
5658	97075	74466
5659	97084	74442
5660	97100	74424
5661	97115	74406
5662	97138	74393
5663	97161	74380
5664	97169	74356
5665	97176	74331
5666	97184	74307
5667	97210	74297
5668	97225	74278
5669	97239	74258
5670	97254	74239
5671	97268	74220
5672	97283	74201
5673	97302	74185
5674	97324	74172
5675	97333	74149
5676	97350	74131
5677	97357	74106
5678	97372	74088
5679	97382	74065
5680	97393	74043
5681	97402	74020
5682	97414	73999
5683	97424	73976
5684	97433	73953
5685	97441	73929
5686	97458	73912
5687	97469	73890
5688	97477	73866
5689	97492	73847
5690	97508	73829
5691	97529	73815
5692	97545	73797
5693	97568	73784
5694	97592	73772
5695	97613	73758
5696	97627	73739
5697	97635	73715
5698	97658	73702
5699	97676	73685
5700	97696	73670
5701	97705	73647
5702	97725	73632
5703	97746	73618
5704	97762	73600
5705	97780	73584
5706	97787	73558
5707	97805	73542
5708	97823	73526
5709	97831	73502
5710	97849	73485
5711	97867	73468
5712	97874	73444
5713	97880	73419
5714	97909	73410
5715	97926	73393
5716	97943	73376
5717	97951	73352
5718	97961	73330
5719	97978	73312
5720	97995	73295
5721	98006	73273
5722	98013	73249
5723	98020	73224
5724	98040	73209
5725	98065	73198
5726	98083	73181
5727	98102	73165
5728	98117	73147
5729	98135	73130
5730	98158	73117
5731	98165	73093
5732	98172	73068
5733	98188	73050
5734	98209	73036
5735	98231	73023
5736	98254	73010
5737	98267	72989
5738	98292	72978
5739	98301	72955
5740	98318	72938
5741	98336	72921
5742	98343	72897
5743	98350	72872
5744	98368	72855
5745	98390	72842
5746	98396	72816
5747	98402	72791
5748	98426	72779
5749	98448	72766
5750	98467	72750
5751	98483	72732
5752	98489	72707
5753	98518	72698
5754	98528	72676
5755	98536	72652
5756	98552	72634
5757	98578	72624
5758	98590	72603
5759	98616	72592
5760	98634	72576
5761	98646	72555
5762	98653	72530
5763	98663	72508
5764	98683	72493
5765	98700	72476
5766	98721	72461
5767	98738	72444
5768	98745	72420
5769	98761	72402
5770	98770	72379
5771	98777	72354
5772	98793	72336
5773	98813	72321
5774	98834	72307
5775	98853	72291
5776	98871	72275
5777	98893	72262
5778	98906	72241
5779	98913	72217
5780	98929	72199
5781	98937	72175
5782	98954	72158
5783	98976	72144
5784	99001	72133
5785	99019	72116
5786	99026	72092
5787	99043	72075
5788	99063	72059
5789	99078	72041
5790	99086	72017
5791	99102	71999
5792	99118	71982
5793	99126	71958
5794	99132	71933
5795	99146	71914
5796	99171	71902
5797	99178	71877
5798	99185	71853
5799	99201	71835
5800	99221	71820
5801	99229	71796
5802	99244	71778
5803	99251	71753
5804	99267	71735
5805	99278	71714
5806	99304	71703
5807	99322	71687
5808	99330	71663
5809	99347	71646
5810	99375	71637
5811	99407	71630
5812	99432	71619
5813	99440	71596
5814	99457	71578
5815	99484	71568
5816	99505	71554
5817	99521	71536
5818	99528	71512
5819	99539	71490
5820	99560	71476
5821	99579	71460
5822	99591	71439
5823	99614	71426
5824	99636	71413
5825	99644	71389
5826	99660	71371
5827	99675	71352
5828	99696	71338
5829	99712	71321
5830	99721	71298
5831	99731	71275
5832	99741	71253
5833	99759	71237
5834	99778	71221
5835	99806	71211
5836	99814	71188
5837	99822	71164
5838	99842	71149
5839	99850	71126
5840	99867	71109
5841	99878	71087
5842	99896	71071
5843	99903	71047
5844	99918	71028
5845	99938	71013
5846	99954	70995
5847	99970	70977
5848	99986	70959
5849	99993	70935
5850	100008	70916
5851	100023	70898
5852	100037	70879
5853	100054	70861
5854	100070	70843
5855	100076	70819
5856	100091	70800
5857	100100	70778
5858	100117	70760
5859	100135	70744
5860	100145	70721
5861	100161	70704
5862	100182	70689
5863	100209	70679
5864	100220	70658
5865	100232	70637
5866	100255	70624
5867	100267	70604
5868	100273	70579
5869	100297	70567
5870	100315	70550
5871	100321	70525
5872	100327	70501
5873	100346	70485
5874	100354	70461
5875	100394	70460
5876	100418	70448
5877	100429	70426
5878	100437	70403
5879	100454	70386
5880	100467	70366
5881	100484	70349
5882	100493	70326
5883	100500	70302
5884	100516	70284
5885	100536	70269
5886	100559	70256
5887	100566	70232
5888	100582	70214
5889	100597	70196
5890	100612	70177
5891	100619	70153
5892	100636	70136
5893	100652	70118
5894	100660	70095
5895	100666	70070
5896	100685	70054
5897	100693	70031
5898	100702	70008
5899	100719	69991
5900	100741	69977
5901	100750	69955
5902	100768	69938
5903	100790	69924
5904	100807	69908
5905	100826	69892
5906	100835	69869
5907	100853	69853
5908	100873	69838
5909	100896	69825
5910	100905	69802
5911	100922	69785
5912	100930	69762
5913	100945	69743
5914	100954	69721
5915	100982	69711
5916	101006	69699
5917	101017	69677
5918	101028	69656
5919	101049	69642
5920	101066	69624
5921	101080	69605
5922	101087	69581
5923	101102	69563
5924	101108	69538
5925	101132	69526
5926	101151	69510
5927	101180	69501
5928	101195	69483
5929	101200	69458
5930	101208	69434
5931	101235	69424
5932	101256	69410
5933	101262	69385
5934	101280	69368
5935	101296	69351
5936	101304	69327
5937	101311	69303
5938	101330	69288
5939	101346	69270
5940	101370	69258
5941	101399	69249
5942	101417	69232
5943	101432	69214
5944	101447	69195
5945	101464	69178
5946	101479	69160
5947	101500	69146
5948	101517	69128
5949	101532	69110
5950	101540	69086
5951	101556	69069
5952	101564	69046
5953	101580	69028
5954	101609	69019
5955	101631	69005
5956	101649	68989
5957	101665	68971
5958	101681	68953
5959	101696	68935
5960	101712	68917
5961	101735	68904
5962	101742	68880
5963	101757	68862
5964	101781	68849
5965	101799	68833
5966	101815	68815
5967	101830	68797
5968	101846	68779
5969	101865	68763
5970	101883	68747
5971	101902	68731
5972	101922	68715
5973	101941	68700
5974	101959	68684
5975	101982	68670
5976	101997	68652
5977	102019	68638
5978	102042	68625
5979	102062	68610
5980	102082	68595
5981	102097	68576
5982	102116	68561
5983	102140	68548
5984	102163	68535
5985	102183	68520
5986	102200	68503
5987	102224	68490
5988	102245	68476
5989	102275	68468
5990	102285	68446
5991	102303	68430
5992	102325	68416
5993	102342	68399
5994	102361	68383
5995	102378	68366
5996	102394	68348
5997	102409	68329
5998	102425	68312
5999	102449	68299
6000	102477	68289
6001	102485	68266
6002	102503	68250
6003	102518	68232
6004	102527	68209
6005	102560	68202
6006	102586	68191
6007	102604	68175
6008	102612	68152
6009	102630	68135
6010	102648	68119
6011	102669	68104
6012	102688	68089
6013	102706	68072
6014	102713	68049
6015	102736	68035
6016	102758	68021
6017	102777	68006
6018	102784	67982
6019	102801	67965
6020	102817	67947
6021	102833	67929
6022	102849	67911
6023	102876	67901
6024	102905	67891
6025	102926	67877
6026	102951	67865
6027	102969	67849
6028	102977	67826
6029	102996	67810
6030	103013	67793
6031	103019	67769
6032	103035	67751
6033	103056	67736
6034	103067	67715
6035	103085	67699
6036	103102	67681
6037	103116	67663
6038	103125	67640
6039	103142	67623
6040	103159	67606
6041	103168	67583
6042	103188	67568
6043	103207	67552
6044	103223	67535
6045	103239	67517
6046	103269	67508
6047	103289	67493
6048	103299	67471
6049	103315	67453
6050	103335	67438
6051	103356	67424
6052	103381	67412
6053	103399	67395
6054	103418	67380
6055	103445	67369
6056	103470	67357
6057	103493	67344
6058	103516	67331
6059	103533	67314
6060	103552	67298
6061	103574	67284
6062	103582	67260
6063	103598	67243
6064	103616	67226
6065	103635	67210
6066	103662	67200
6067	103675	67180
6068	103695	67165
6069	103715	67150
6070	103731	67132
6071	103748	67115
6072	103766	67098
6073	103782	67080
6074	103799	67064
6075	103817	67047
6076	103834	67029
6077	103849	67011
6078	103865	66994
6079	103881	66976
6080	103896	66957
6081	103915	66941
6082	103930	66923
6083	103946	66905
6084	103969	66892
6085	103979	66870
6086	103995	66853
6087	104019	66840
6088	104042	66827
6089	104065	66813
6090	104081	66795
6091	104109	66785
6092	104127	66769
6093	104147	66754
6094	104161	66734
6095	104180	66719
6096	104202	66705
6097	104225	66691
6098	104249	66679
6099	104268	66663
6100	104288	66648
6101	104303	66630
6102	104323	66614
6103	104340	66597
6104	104363	66583
6105	104373	66562
6106	104389	66544
6107	104405	66526
6108	104422	66509
6109	104431	66487
6110	104451	66472
6111	104459	66449
6112	104479	66434
6113	104501	66420
6114	104520	66404
6115	104537	66387
6116	104556	66371
6117	104565	66348
6118	104581	66331
6119	104590	66308
6120	104609	66293
6121	104626	66275
6122	104645	66260
6123	104653	66237
6124	104667	66218
6125	104686	66202
6126	104707	66187
6127	104735	66177
6128	104754	66161
6129	104770	66143
6130	104793	66130
6131	104810	66113
6132	104827	66096
6133	104847	66080
6134	104868	66066
6135	104886	66049
6136	104906	66034
6137	104922	66016
6138	104938	65998
6139	104946	65976
6140	104975	65966
6141	104991	65948
6142	105011	65933
6143	105032	65918
6144	105042	65897
6145	105059	65880
6146	105076	65863
6147	105092	65845
6148	105100	65822
6149	105111	65801
6150	105129	65784
6151	105146	65767
6152	105164	65751
6153	105182	65734
6154	105199	65717
6155	105218	65701
6156	105238	65686
6157	105254	65668
6158	105271	65651
6159	105289	65635
6160	105312	65621
6161	105337	65609
6162	105359	65595
6163	105381	65581
6164	105389	65558
6165	105408	65542
6166	105428	65527
6167	105445	65510
6168	105468	65496
6169	105483	65478
6170	105502	65462
6171	105520	65446
6172	105542	65431
6173	105561	65416
6174	105577	65398
6175	105600	65384
6176	105617	65367
6177	105632	65349
6178	105650	65332
6179	105666	65314
6180	105690	65302
6181	105705	65283
6182	105725	65268
6183	105746	65253
6184	105772	65241
6185	105801	65232
6186	105820	65216
6187	105836	65198
6188	105852	65180
6189	105867	65162
6190	105886	65146
6191	105911	65134
6192	105932	65119
6193	105965	65112
6194	105983	65095
6195	106011	65085
6196	106034	65071
6197	106055	65057
6198	106072	65039
6199	106097	65027
6200	106119	65013
6201	106137	64996
6202	106159	64982
6203	106176	64965
6204	106194	64948
6205	106210	64931
6206	106228	64914
6207	106244	64896
6208	106262	64880
6209	106283	64865
6210	106302	64849
6211	106322	64834
6212	106343	64819
6213	106361	64802
6214	106379	64786
6215	106398	64770
6216	106417	64754
6217	106436	64738
6218	106460	64725
6219	106483	64711
6220	106511	64701
6221	106529	64684
6222	106560	64676
6223	106579	64660
6224	106600	64645
6225	106621	64630
6226	106642	64615
6227	106659	64598
6228	106676	64581
6229	106690	64562
6230	106711	64547
6231	106736	64535
6232	106758	64520
6233	106778	64505
6234	106795	64488
6235	106816	64473
6236	106836	64458
6237	106855	64442
6238	106877	64428
6239	106895	64411
6240	106919	64398
6241	106936	64380
6242	106960	64368
6243	106978	64351
6244	106995	64334
6245	107016	64319
6246	107033	64302
6247	107053	64286
6248	107074	64272
6249	107093	64256
6250	107111	64239
6251	107133	64225
6252	107155	64210
6253	107176	64196
6254	107195	64180
6255	107212	64163
6256	107229	64145
6257	107249	64130
6258	107269	64114
6259	107288	64098
6260	107314	64086
6261	107333	64071
6262	107355	64056
6263	107374	64040
6264	107394	64025
6265	107410	64007
6266	107426	63989
6267	107446	63973
6268	107464	63957
6269	107481	63940
6270	107501	63924
6271	107521	63909
6272	107546	63897
6273	107565	63881
6274	107590	63868
6275	107609	63852
6276	107628	63836
6277	107646	63819
6278	107658	63799
6279	107676	63782
6280	107694	63766
6281	107712	63749
6282	107730	63732
6283	107749	63716
6284	107766	63699
6285	107784	63683
6286	107808	63669
6287	107828	63654
6288	107844	63636
6289	107859	63618
6290	107878	63602
6291	107901	63588
6292	107919	63571
6293	107935	63554
6294	107959	63541
6295	107982	63526
6296	107996	63507
6297	108014	63491
6298	108038	63478
6299	108063	63465
6300	108082	63449
6301	108099	63432
6302	108116	63415
6303	108130	63396
6304	108152	63381
6305	108172	63366
6306	108189	63349
6307	108210	63334
6308	108225	63316
6309	108248	63302
6310	108266	63285
6311	108283	63268
6312	108303	63252
6313	108321	63236
6314	108345	63222
6315	108366	63207
6316	108386	63192
6317	108403	63175
6318	108422	63159
6319	108444	63144
6320	108462	63128
6321	108485	63114
6322	108500	63096
6323	108519	63079
6324	108533	63061
6325	108552	63045
6326	108566	63026
6327	108585	63009
6328	108602	62992
6329	108617	62974
